#{"t_start": 1789588117.2260764, "env_id": "None"}
r,l,t
212.78281,78,43214.948829
131.903009,62,43218.999663
208.950097,80,43224.181223
183.018788,52,43227.616404
157.399052,36,43230.019475
-83.181235,50,43233.399342
158.776649,58,43237.20091
156.956927,50,43240.588986
104.236654,14,43241.912483
249.911094,125,43249.168485
176.17798,67,43253.117987
153.348812,34,43255.139058
233.752588,94,43261.747693
229.568075,92,43268.785308
166.294105,42,43272.43639
126.904403,51,43275.86537
3.075735,110,43282.137615
192.207425,69,43286.149321
128.076539,21,43287.391634
136.049854,61,43290.887471
-40.048595,94,43296.226606
197.061359,76,43301.681818
201.610035,68,43305.757233
163.127461,142,43313.819104
153.694357,36,43316.768774
-88.861341,12,43317.727238
127.819508,19,43319.428558
207.226763,84,43325.114908
162.839445,47,43328.160931
181.810487,110,43335.434325
207.69862,74,43340.117471
-51.553383,49,43343.255256
-100.053987,1,43343.434812
164.441243,52,43346.979191
139.672661,25,43348.83598
152.720112,64,43353.154469
157.293869,97,43359.396919
143.756553,29,43361.260315
175.121877,47,43364.252068
147.179978,39,43366.838953
-100.040118,1,43367.020284
144.000952,33,43369.162547
-100.105978,2,43369.419816
142.742771,39,43372.05228
234.281093,107,43378.790755
178.873275,49,43382.13411
200.378813,65,43386.125066
164.695293,50,43389.378207
182.824716,77,43394.27892
189.748159,60,43398.08422
140.208875,40,43400.703356
135.805129,36,43403.070177
-100.050211,1,43403.607523
119.827996,17,43404.646123
199.931487,66,43408.847556
188.497023,64,43412.779613
-123.153337,1,43412.940875
-100.159377,1,43413.181978
122.303853,23,43414.705267
101.617677,300,43433.054096
238.330969,109,43440.42145
201.254208,73,43444.979532
-100.05696,1,43445.110198
39.179251,300,43463.759186
131.567306,26,43466.099931
201.368177,73,43471.195222
193.687261,67,43475.962598
-100.167174,3,43476.702349
-196.376591,1,43476.85872
170.92851,58,43480.36421
205.793269,73,43485.762141
162.294227,41,43488.35985
227.473695,92,43494.100086
164.220953,51,43497.667921
207.94522,67,43502.126105
181.817902,61,43506.425825
203.836675,96,43512.665836
-100.053797,1,43512.853568
-100.087167,1,43512.988079
212.196473,88,43518.644813
172.40471,48,43521.755314
192.497835,88,43527.375284
143.033177,32,43529.438772
-48.593488,66,43533.849615
-100.058481,1,43534.034728
-100.433072,1,43534.308426
138.783756,63,43538.315888
109.003021,14,43539.404019
-90.577374,12,43540.224571
200.27457,77,43545.299564
208.657423,75,43550.35723
-22.571518,79,43555.198279
-100.083022,1,43557.28399
122.623238,22,43559.36309
128.651357,21,43561.27157
-99.599818,1,43561.833441
-100.091128,1,43563.920544
-99.889092,1,43566.007792
-100.092776,1,43568.095662
119.536806,86,43574.943937
190.066764,68,43580.78353
-35.01743,1,43581.916997
133.353424,26,43584.267398
-99.896992,1,43584.619838
153.430777,42,43587.125934
-199.668482,1,43587.560418
222.517825,79,43593.503574
227.609119,99,43599.498288
-100.363165,1,43599.724905
190.090225,70,43603.985347
140.039039,84,43609.987606
88.432534,300,43629.320614
219.630017,87,43635.400485
148.726923,95,43641.645
180.387603,53,43645.683141
236.427896,106,43651.792594
117.276002,17,43653.601378
111.83455,15,43654.620066
144.465503,42,43657.33455
172.490976,46,43660.101691
149.249649,38,43662.414878
-96.403117,12,43664.05758
-100.14431,1,43664.232149
240.157909,96,43671.042206
-100.176482,1,43671.15531
176.972004,49,43674.11617
-97.245275,12,43674.843706
185.010188,72,43678.945683
115.82193,22,43680.25741
138.651708,33,43682.292703
-212.929125,1,43682.435598
-14.177978,300,43699.403569
5.031223,55,43704.545434
-100.051909,1,43706.629072
167.79439,48,43710.380975
216.743228,93,43715.848002
-48.352101,84,43722.598103
-99.714865,1,43724.687733
-91.024771,8,43727.172077
152.409518,102,43734.941035
195.534561,61,43739.695956
196.103178,64,43743.433278
170.798681,68,43749.300919
127.23664,25,43752.739521
166.370982,68,43758.56184
177.707669,62,43763.547255
164.243525,42,43765.989376
216.261383,91,43771.374737
205.110342,128,43780.692466
175.180586,69,43784.88379
-99.607319,1,43785.061369
155.19423,50,43788.321687
198.318456,74,43792.656307
79.196405,300,43809.474536
-83.864461,37,43813.527498
215.532967,79,43818.415931
133.445872,33,43820.449574
104.479573,6,43821.934763
157.23734,43,43824.42695
241.265387,93,43829.751981
138.957633,99,43835.476491
197.404698,77,43841.634477
148.226196,58,43846.927423
230.546632,145,43857.114465
168.949805,51,43861.252691
146.017551,32,43865.088629
37.938429,74,43871.298264
-100.344769,1,43871.413622
228.806622,87,43876.621055
-93.766302,3,43876.799895
217.333148,92,43883.522421
140.000961,47,43886.431776
184.624947,57,43890.286642
179.348432,100,43896.471264
158.019759,45,43901.047137
274.670406,81,43907.685936
-66.244976,13,43909.459345
118.990993,18,43910.575951
190.324553,61,43914.337709
211.307519,83,43919.026326
229.197455,80,43925.532841
149.731252,46,43929.849872
-100.092131,1,43931.144994
-100.106988,1,43933.233882
-100.083925,1,43935.32222
-100.135931,1,43937.411961
-100.091241,1,43939.499599
191.46508,128,43948.681124
150.265348,14,43950.813347
239.388987,157,43961.657181
-18.12537,300,43978.704468
201.707427,67,43982.761786
184.885338,74,43988.965534
-40.300899,69,43994.877879
-100.097313,1,43996.962755
-100.108704,1,43999.049958
186.328097,56,44004.250237
153.215033,37,44008.368093
-122.071767,86,44015.240252
-99.531816,1,44017.373051
131.662415,80,44023.897436
161.442375,40,44028.180496
119.912247,26,44031.685959
146.816363,31,44035.470309
128.832018,19,44038.570955
165.720317,95,44043.910715
30.145006,26,44046.76738
169.364998,48,44049.498295
203.694107,110,44057.688276
167.570793,198,44069.373251
-31.157638,21,44072.725545
-76.825825,28,44074.645081
201.623804,70,44080.582822
160.078625,52,44083.540412
185.584701,70,44088.119644
166.816478,44,44091.19108
-7.832994,300,44108.671166
211.889252,110,44116.835708
200.393774,67,44120.623109
222.716887,80,44127.171449
188.124529,109,44135.299574
116.567238,15,44136.187095
-35.259012,110,44144.348547
278.444111,125,44151.919529
204.042841,73,44158.058273
238.899627,87,44164.653947
145.955523,35,44168.623604
246.440041,64,44174.243523
-47.921924,31,44177.989519
229.031593,84,44184.694042
-100.083356,1,44186.550407
-99.591762,1,44188.632512
248.53057,156,44199.403422
178.198494,70,44205.005543
-99.923607,1,44205.310743
-100.078018,1,44205.655166
-100.157948,1,44206.904935
272.035883,116,44214.769332
184.749011,87,44221.645098
141.658602,27,44223.303682
103.000211,3,44225.49423
-100.235156,4,44225.88577
217.020225,118,44234.45918
163.343881,89,44240.011892
211.83442,83,44244.836199
121.144667,48,44248.184073
163.92798,43,44251.670322
241.39045,77,44258.035905
-70.047672,18,44261.098499
121.399511,26,44262.682042
222.776802,78,44267.165073
189.142562,82,44272.75521
-102.771325,1,44273.036408
159.382515,66,44278.509073
104.854229,4,44280.77123
142.47063,59,44286.095348
-73.219907,132,44295.506622
-8.916268,300,44312.964867
1.297868,52,44315.912937
-99.76102,1,44318.00093
-169.106,2,44318.76108
111.112183,8,44319.301901
-100.074365,1,44320.094118
153.88595,42,44324.508358
153.278697,41,44328.836727
191.23408,61,44332.62905
18.88725,65,44338.285159
-100.104848,1,44340.367598
-100.088172,1,44342.450264
233.145111,147,44352.708248
141.629759,31,44356.480612
180.020751,29,44360.151294
135.353468,24,44363.540275
-82.298197,21,44366.766493
164.252285,42,44370.802595
168.672727,46,44373.590861
213.035452,96,44380.341792
168.842431,58,44385.632157
-100.129383,1,44387.707358
-100.069227,1,44389.810696
131.019379,21,44393.052229
127.546351,19,44396.145689
242.972523,149,44406.792763
-100.059029,1,44408.26297
115.908247,17,44410.295739
191.277162,64,44415.406596
124.716939,25,44417.539923
197.438554,75,44422.072634
177.916614,126,44431.185678
153.086347,38,44434.051271
201.522393,64,44437.689237
-91.469339,1,44438.652297
-99.597227,1,44439.899353
166.398776,82,44444.547646
231.431662,91,44449.924375
205.961709,65,44454.180943
217.124604,103,44460.965636
-28.70734,117,44467.966168
167.843071,59,44472.924724
159.500176,42,44477.324649
212.806401,111,44484.385661
165.961621,105,44492.304145
139.202345,27,44493.927289
188.832018,64,44498.346182
-100.057291,1,44499.023751
145.500201,32,44502.009375
220.531323,85,44507.203136
-99.806772,1,44508.005924
-60.46919,38,44511.160435
149.745867,48,44514.720218
177.350419,59,44518.115337
249.294379,82,44524.771432
136.771048,31,44526.781833
195.357393,67,44531.132303
166.003484,51,44534.325655
130.559414,69,44540.227786
267.17725,128,44548.546587
142.875017,34,44550.623422
204.468899,37,44554.719761
-99.261986,1,44554.833696
-100.17249,1,44555.142125
-99.561204,1,44555.632676
184.835164,65,44559.890273
-18.515957,300,44578.416943
217.30127,91,44585.193351
164.577228,49,44588.751991
-100.159165,1,44589.59187
157.580697,41,44591.930586
-173.67128,4,44592.544665
179.205417,145,44600.833346
195.557431,107,44607.251629
-99.675471,1,44607.649045
214.527536,90,44612.774365
-100.08173,1,44614.392037
-100.163368,1,44616.467127
-68.062219,112,44623.39211
181.669761,130,44631.577315
148.969673,67,44635.755665
-100.091214,1,44637.343303
181.116197,117,44644.277115
-47.153578,144,44652.580638
219.573324,79,44658.735287
-88.600818,41,44663.084526
232.436457,83,44669.694943
181.520815,58,44673.200831
151.616936,35,44675.267509
272.685087,119,44683.410869
130.509498,21,44684.980803
157.916056,110,44693.427071
-100.001441,1,44693.546812
230.49562,85,44698.513077
-15.497735,300,44715.994717
-17.823016,300,44732.883993
-119.265398,1,44733.510535
169.502926,68,44737.756881
158.108479,80,44744.310219
150.952178,47,44747.301783
124.283815,20,44749.099235
-100.102782,1,44749.664835
-43.080142,300,44767.260858
154.837117,37,44769.677702
159.912935,39,44772.032102
158.869992,46,44775.118854
42.155984,98,44782.662074
245.81748,107,44788.994117
187.362041,60,44793.145041
158.368946,37,44795.440977
155.14966,39,44799.213349
213.064544,76,44803.671753
153.960825,35,44805.756403
116.757511,13,44807.001689
253.068399,106,44813.034938
131.67173,22,44814.559278
204.835924,42,44817.843394
173.554166,77,44822.634096
199.63721,76,44827.322869
242.102437,96,44833.026786
130.109262,24,44834.615158
170.443493,35,44838.539906
203.133266,75,44843.141919
196.101374,81,44848.252363
-100.26111,1,44848.608761
-100.161784,2,44850.280694
-100.108195,1,44852.365197
-100.078573,1,44854.452411
-100.097174,1,44856.539315
173.277944,27,44859.881785
211.090379,81,44864.505125
152.495384,39,44866.759976
-88.570213,186,44877.638435
172.049209,73,44883.434797
179.91994,52,44887.07596
187.887913,62,44891.922122
142.785306,34,44894.141474
-100.365603,17,44896.36746
201.82494,78,44901.488669
-100.063221,1,44902.291936
219.002094,94,44907.927677
143.792924,49,44910.866065
166.942762,58,44914.475849
120.86225,23,44917.028073
-99.836821,1,44917.311978
137.501813,30,44919.411267
-115.600518,300,44936.854307
164.993872,62,44940.464198
118.742974,52,44943.498734
139.71735,35,44947.067408
186.740779,70,44952.503968
200.526691,103,44960.280585
205.691137,112,44968.913386
-179.968775,17,44971.892479
185.042559,75,44977.336294
277.7136,82,44983.936041
194.432132,79,44990.339366
75.748921,300,45008.569739
156.541347,41,45011.128032
36.986455,68,45016.99287
-100.04566,1,45019.055057
-100.046115,1,45021.132182
181.152458,54,45026.073368
-57.230468,80,45032.618834
-100.080823,1,45034.717476
-99.692973,1,45036.817883
-100.055449,1,45038.916322
-57.36676,7,45041.340353
-99.649083,1,45043.400542
-84.536009,116,45051.911959
-100.324497,6,45054.27434
-100.024803,12,45056.975846
-100.06222,1,45057.478877
168.994538,52,45060.758543
153.185154,124,45068.440389
-100.056777,1,45069.788572
230.305562,97,45075.626278
213.903524,92,45082.15658
220.923899,44,45086.646095
234.988041,104,45094.541412
263.336299,85,45101.320537
209.454151,40,45103.883621
147.670398,33,45107.768435
221.049831,170,45119.297686
223.956275,71,45125.273097
112.645974,13,45128.031074
166.137958,46,45131.502686
-8.406285,91,45138.754326
59.151328,300,45155.660894
186.335238,51,45160.54222
185.018498,79,45165.164278
161.958863,50,45170.007052
217.320142,83,45175.34985
154.866183,38,45177.628976
-3.697542,83,45184.044874
-77.726578,10,45186.633165
-300.26202,2,45188.687884
-45.344066,52,45193.539131
-22.618476,300,45210.253488
-38.485422,196,45221.73831
-100.102689,1,45223.81361
149.010448,36,45227.44372
208.364406,63,45231.384228
184.1743,54,45235.78032
141.289947,33,45238.62086
218.889728,81,45244.81571
249.24247,94,45250.08555
190.8966,58,45255.35098
138.503469,22,45258.599638
126.184402,20,45261.00114
208.741827,78,45266.364532
127.922231,21,45269.582333
122.462131,110,45277.758746
-61.990161,127,45287.27436
169.554142,58,45290.652938
169.242842,50,45293.880788
-100.364153,1,45294.052478
131.107486,83,45298.855417
153.060929,35,45301.484713
194.085081,62,45306.843813
150.662724,52,45310.406552
205.069802,87,45316.53181
-100.098146,1,45318.116554
212.326583,77,45322.593792
-100.019901,1,45322.937442
-16.592702,300,45340.553076
197.141837,82,45346.918409
-2.96561,300,45364.184928
195.592694,86,45369.032942
-30.496212,24,45372.428297
119.47236,17,45373.468692
196.568424,72,45378.679217
218.07003,86,45383.650576
211.463243,83,45389.744026
162.010391,46,45393.075097
222.904827,92,45398.858931
55.83187,300,45416.175481
237.710273,99,45422.441867
-60.177723,72,45427.824547
169.005001,52,45430.846146
255.306203,109,45437.721987
27.236992,73,45442.026787
-86.029119,48,45446.155034
-105.826959,267,45461.107971
111.619783,11,45462.403834
167.692141,80,45467.896571
232.139798,141,45477.81612
-84.136936,24,45480.010107
-73.030003,263,45494.803541
243.505136,104,45502.089089
197.264082,91,45507.626797
-62.700412,2,45509.770336
-100.003693,1,45511.841751
124.452652,35,45515.838306
198.986105,76,45521.222
202.285791,77,45525.963535
201.387846,118,45532.609306
174.775618,57,45537.323421
228.865708,91,45544.509426
204.100761,69,45549.656091
240.047214,101,45556.01602
32.114785,300,45575.2741
-100.072937,1,45575.96572
167.828026,55,45579.997206
-100.348696,5,45580.396435
158.988894,43,45582.996902
246.703105,97,45589.996382
166.515187,61,45595.450758
-294.611194,13,45598.192968
2982.677779,163,45609.381526
138.963288,37,45611.846034
124.240954,16,45613.471793
111.563831,13,45614.313132
-100.064188,1,45614.435388
-331.615892,2,45615.403711
-99.870661,1,45615.777722
136.39218,25,45617.232959
141.139245,30,45619.020645
-99.802197,1,45620.429291
-99.799592,1,45622.521967
-99.957014,1,45624.239403
177.623109,82,45629.102875
-99.420309,1,45629.496982
-100.078617,1,45631.586496
251.530956,123,45640.43694
-61.224068,192,45651.470554
-40.856637,1,45652.566219
-100.305513,1,45654.65553
-100.155998,1,45656.749705
215.612881,72,45662.152451
250.501177,122,45670.966149
148.056707,36,45673.030233
166.195074,52,45676.149215
128.010859,39,45678.776112
209.300986,75,45684.25474
206.605111,116,45690.780369
-13.372562,8,45693.275191
-100.143959,1,45695.368586
213.162675,73,45699.908963
-100.209668,4,45700.582441
184.645627,65,45706.285508
-99.923179,1,45706.960836
-47.975891,130,45714.327132
-90.162207,144,45723.346618
-99.509861,1,45723.62852
-99.504569,1,45725.71912
-99.745524,1,45727.809947
-100.06071,1,45729.901068
-94.836539,8,45731.634654
194.606255,75,45736.195427
136.052868,23,45738.317816
141.451508,51,45741.384095
